country_iso3,country_name,year,EMRI_Score,Market_Readiness_Tier,Layers_Passed,Layer1_Pass,Layer2_Pass,Layer3_Pass
TJK,Tajikistan,2020,20.71463700902411,Tier_4_Low,0,False,False,False
TJK,Tajikistan,2021,23.741571650276025,Tier_4_Low,0,False,False,False
TJK,Tajikistan,2022,28.325127371444495,Tier_4_Low,0,False,False,False
TKM,Turkmenistan,2018,50.25050216044766,,1,False,True,False
TKM,Turkmenistan,2019,49.86294310034547,,1,False,True,False
TKM,Turkmenistan,2020,51.56007439742841,,1,False,True,False
TKM,Turkmenistan,2021,51.78753398318074,,1,False,True,False
TKM,Turkmenistan,2022,52.085465625475045,,1,False,True,False
TLA,Latin America & the Caribbean (IDA & IBRD countries),2018,60.34673648717507,,1,False,True,False
TLA,Latin America & the Caribbean (IDA & IBRD countries),2019,61.463974176149776,,1,False,True,False
TLA,Latin America & the Caribbean (IDA & IBRD countries),2020,61.37111629214437,Tier_2_Good,2,True,True,False
TLA,Latin America & the Caribbean (IDA & IBRD countries),2021,63.06801817050813,Tier_2_Good,2,True,True,False
TLA,Latin America & the Caribbean (IDA & IBRD countries),2022,64.33647581587455,Tier_2_Good,2,True,True,False
TLS,Timor-Leste,2018,29.986210676824523,Tier_4_Low,0,False,False,False
TLS,Timor-Leste,2019,31.65608411919909,Tier_4_Low,0,False,False,False
TLS,Timor-Leste,2020,32.532838122881685,Tier_4_Low,0,False,False,False
TLS,Timor-Leste,2021,35.33352961095745,Tier_4_Low,0,False,False,False
TLS,Timor-Leste,2022,32.47346174394957,Tier_4_Low,0,False,False,False
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2018,35.82173469592909,Tier_4_Low,0,False,False,False
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,36.61808622570486,Tier_4_Low,0,False,False,False
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,37.01480892661424,Tier_4_Low,0,False,False,False
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,38.778417381308465,Tier_4_Low,0,False,False,False
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,40.38919127296783,Tier_4_Low,0,False,False,False
TON,Tonga,2018,40.54712605919542,Tier_4_Low,0,False,False,False
TON,Tonga,2019,41.54655691653954,Tier_4_Low,0,False,False,False
TON,Tonga,2020,42.34636629687913,Tier_4_Low,0,False,False,False
TON,Tonga,2021,43.206105227663826,Tier_4_Low,0,False,False,False
TON,Tonga,2022,44.6375464883091,,1,False,True,False
TSA,South Asia (IDA & IBRD),2018,26.975413218531532,Tier_4_Low,0,False,False,False
TSA,South Asia (IDA & IBRD),2019,29.69006728309451,Tier_4_Low,0,False,False,False
TSA,South Asia (IDA & IBRD),2020,32.57677671579219,Tier_4_Low,0,False,False,False
TSA,South Asia (IDA & IBRD),2021,35.32294058585613,Tier_4_Low,0,False,False,False
TSA,South Asia (IDA & IBRD),2022,37.71896342174786,Tier_4_Low,0,False,False,False
TSS,Sub-Saharan Africa (IDA & IBRD countries),2018,31.371895408869392,Tier_4_Low,0,False,False,False
TSS,Sub-Saharan Africa (IDA & IBRD countries),2019,32.642183574223196,Tier_4_Low,0,False,False,False
TSS,Sub-Saharan Africa (IDA & IBRD countries),2020,32.74633401053456,Tier_4_Low,0,False,False,False
TSS,Sub-Saharan Africa (IDA & IBRD countries),2021,34.069689168322306,Tier_4_Low,0,False,False,False
TSS,Sub-Saharan Africa (IDA & IBRD countries),2022,35.137266214054925,Tier_4_Low,0,False,False,False
TTO,Trinidad and Tobago,2018,63.27328468711575,Tier_2_Good,2,True,True,False
TTO,Trinidad and Tobago,2019,63.831640311113944,Tier_2_Good,2,True,True,False
TTO,Trinidad and Tobago,2020,63.266579991566104,Tier_2_Good,2,True,True,False
TTO,Trinidad and Tobago,2021,65.9277098948056,Tier_2_Good,2,True,True,False
TTO,Trinidad and Tobago,2022,66.2305369201621,Tier_2_Good,2,True,True,False
TUN,Tunisia,2018,49.06966545783587,Tier_4_Low,0,False,False,False
TUN,Tunisia,2019,49.6747721214438,Tier_4_Low,0,False,False,False
TUN,Tunisia,2020,49.64325708333788,Tier_4_Low,0,False,False,False
TUN,Tunisia,2021,50.44323388924414,Tier_4_Low,0,False,False,False
TUN,Tunisia,2022,52.60483123538693,Tier_4_Low,0,False,False,False
TUR,Turkiye,2018,62.870915817860755,,1,False,True,False
TUR,Turkiye,2019,63.36086952595747,,1,False,True,False
TUR,Turkiye,2020,63.44318770817601,,1,False,True,False
TUR,Turkiye,2021,65.53734933295688,,1,False,True,False
TUR,Turkiye,2022,66.8845900571003,,1,False,True,False
TUV,Tuvalu,2018,54.21871489122218,Tier_3_Moderate,1,True,False,False
TUV,Tuvalu,2019,56.263740029606154,Tier_2_Good,2,True,True,False
TUV,Tuvalu,2020,57.203510267592435,Tier_3_Moderate,1,True,False,False
TUV,Tuvalu,2021,59.75761658773384,Tier_2_Good,2,True,True,False
TUV,Tuvalu,2022,62.12113923654545,Tier_2_Good,2,True,True,False
TZA,Tanzania,2018,27.105951107233945,Tier_4_Low,0,False,False,False
TZA,Tanzania,2019,27.779483111031716,Tier_4_Low,0,False,False,False
TZA,Tanzania,2020,28.73583985243762,Tier_4_Low,0,False,False,False
TZA,Tanzania,2021,30.225984513020606,Tier_4_Low,0,False,False,False
TZA,Tanzania,2022,31.73700694039979,Tier_4_Low,0,False,False,False
UGA,Uganda,2018,21.413374719164075,Tier_4_Low,0,False,False,False
UGA,Uganda,2019,22.771365097782052,Tier_4_Low,0,False,False,False
UGA,Uganda,2020,21.93276102821448,Tier_4_Low,0,False,False,False
UGA,Uganda,2021,23.164438010551216,Tier_4_Low,0,False,False,False
UGA,Uganda,2022,23.897641146017357,Tier_4_Low,0,False,False,False
UKR,Ukraine,2018,49.84470534702517,Tier_4_Low,0,False,False,False
UKR,Ukraine,2019,53.110342499001774,Tier_3_Moderate,1,True,False,False
UKR,Ukraine,2020,54.63069922833292,Tier_3_Moderate,1,True,False,False
UKR,Ukraine,2021,57.16037443690325,Tier_4_Low,0,False,False,False
UKR,Ukraine,2022,55.48703690134959,Tier_4_Low,0,False,False,False
URY,Uruguay,2018,73.92176590923192,Tier_2_Good,2,True,True,False
URY,Uruguay,2019,74.57098783563367,Tier_2_Good,2,True,True,False
URY,Uruguay,2020,73.85813461953637,Tier_2_Good,2,True,True,False
URY,Uruguay,2021,75.17547808136563,Tier_2_Good,2,True,True,False
URY,Uruguay,2022,76.6745957334164,Tier_2_Good,2,True,True,False
USA,United States,2018,82.43186169010717,Tier_2_Good,2,True,True,False
USA,United States,2019,82.99549576203641,Tier_2_Good,2,True,True,False
USA,United States,2020,82.9356754093878,Tier_2_Good,2,True,True,False
USA,United States,2021,83.91493851362891,Tier_2_Good,2,True,True,False
USA,United States,2022,84.96216744464523,Tier_2_Good,2,True,True,False
UZB,Uzbekistan,2018,40.7456838716206,Tier_4_Low,0,False,False,False
UZB,Uzbekistan,2019,44.90521242415444,Tier_4_Low,0,False,False,False
UZB,Uzbekistan,2020,44.63807778302916,Tier_4_Low,0,False,False,False
UZB,Uzbekistan,2021,47.10252676993188,Tier_4_Low,0,False,False,False
UZB,Uzbekistan,2022,50.11217411314555,Tier_4_Low,0,False,False,False
VCT,Saint Vincent and the Grenadines,2018,52.953008347836175,,1,False,True,False
VCT,Saint Vincent and the Grenadines,2019,54.25463722586754,,1,False,True,False
VCT,Saint Vincent and the Grenadines,2020,54.86233724123634,,1,False,True,False
VCT,Saint Vincent and the Grenadines,2021,56.643457758067726,,1,False,True,False
VCT,Saint Vincent and the Grenadines,2022,59.11877225680761,,1,False,True,False
VEN,Venezuela,2018,52.27860852140845,Tier_4_Low,0,False,False,False
VEN,Venezuela,2019,47.70664938818075,Tier_4_Low,0,False,False,False
VEN,Venezuela,2020,49.901044099528534,Tier_4_Low,0,False,False,False
VEN,Venezuela,2021,51.75970655403272,Tier_4_Low,0,False,False,False
VEN,Venezuela,2022,54.53795968669472,Tier_4_Low,0,False,False,False
VGB,British Virgin Islands,2018,50.592436888766784,,1,False,True,False
VGB,British Virgin Islands,2019,59.15755642181491,,1,False,True,False
VGB,British Virgin Islands,2020,60.06732458026256,Tier_2_Good,2,True,True,False
VGB,British Virgin Islands,2021,56.14064185818504,,1,False,True,False
VGB,British Virgin Islands,2022,51.351116575081576,Tier_3_Moderate,1,True,False,False
VIR,Virgin Islands (U.S.),2018,80.72393241264263,Tier_2_Good,2,True,True,False
VIR,Virgin Islands (U.S.),2019,80.59914425633254,Tier_2_Good,2,True,True,False
VIR,Virgin Islands (U.S.),2020,80.78829965250097,Tier_2_Good,2,True,True,False
VIR,Virgin Islands (U.S.),2021,81.87535652385831,Tier_2_Good,2,True,True,False
VIR,Virgin Islands (U.S.),2022,83.35511087001059,Tier_2_Good,2,True,True,False
VNM,Viet Nam,2018,48.972089380860645,Tier_4_Low,0,False,False,False
VNM,Viet Nam,2019,49.166981571754796,Tier_4_Low,0,False,False,False
VNM,Viet Nam,2020,49.67858520132172,Tier_4_Low,0,False,False,False
VNM,Viet Nam,2021,51.226019958996694,Tier_4_Low,0,False,False,False
VNM,Viet Nam,2022,53.49025409282517,Tier_4_Low,0,False,False,False
VUT,Vanuatu,2018,34.03295021875767,Tier_4_Low,0,False,False,False
VUT,Vanuatu,2019,35.37968549180329,Tier_4_Low,0,False,False,False
VUT,Vanuatu,2020,35.04915264973556,Tier_4_Low,0,False,False,False
VUT,Vanuatu,2021,32.215765822048795,Tier_4_Low,0,False,False,False
VUT,Vanuatu,2022,36.61733785724253,Tier_4_Low,0,False,False,False
WSM,Samoa,2018,35.89569362575862,Tier_4_Low,0,False,False,False
WSM,Samoa,2019,36.26697248664797,Tier_4_Low,0,False,False,False
WSM,Samoa,2020,36.355828950963684,Tier_4_Low,0,False,False,False
WSM,Samoa,2021,37.79544875491894,Tier_4_Low,0,False,False,False
WSM,Samoa,2022,36.941350057136326,Tier_4_Low,0,False,False,False
XKX,Kosovo,2018,54.71219569913995,Tier_4_Low,0,False,False,False
XKX,Kosovo,2019,45.7564984366555,Tier_4_Low,0,False,False,False
XKX,Kosovo,2020,46.27356416905998,Tier_4_Low,0,False,False,False
XKX,Kosovo,2021,48.9737505596717,,1,False,True,False
XKX,Kosovo,2022,50.21841770669657,,1,False,True,False
YEM,Yemen,2018,25.150424437720563,Tier_4_Low,0,False,False,False
YEM,Yemen,2019,43.922629583754,,1,False,True,False
YEM,Yemen,2020,52.16706398802249,,1,False,True,False
YEM,Yemen,2021,51.13894626527476,,1,False,True,False
YEM,Yemen,2022,49.856629190545874,,1,False,True,False
ZAF,South Africa,2018,54.74468010593937,,1,False,True,False
ZAF,South Africa,2019,56.63271915751247,Tier_2_Good,2,True,True,False
ZAF,South Africa,2020,55.72739314376144,,1,False,True,False
ZAF,South Africa,2021,57.64763685568691,,1,False,True,False
ZAF,South Africa,2022,58.68931070079359,,1,False,True,False
ZMB,Zambia,2018,27.573620555845917,Tier_4_Low,0,False,False,False
ZMB,Zambia,2019,27.08363707822433,Tier_4_Low,0,False,False,False
ZMB,Zambia,2020,25.65445053958098,Tier_4_Low,0,False,False,False
ZMB,Zambia,2021,26.11772276504329,Tier_4_Low,0,False,False,False
ZMB,Zambia,2022,27.595823884785336,Tier_4_Low,0,False,False,False
ZWE,Zimbabwe,2018,33.321415121041504,Tier_4_Low,0,False,False,False
ZWE,Zimbabwe,2019,34.19629777263932,Tier_4_Low,0,False,False,False
ZWE,Zimbabwe,2020,33.92870108242759,Tier_4_Low,0,False,False,False
ZWE,Zimbabwe,2021,36.52225692346438,Tier_4_Low,0,False,False,False
ZWE,Zimbabwe,2022,37.853739705660644,Tier_4_Low,0,False,False,False
